zipcode,cd,state,city,state_fips_code
02337,2508,MA,ELMWOOD,25
02338,2509,MA,HALIFAX,25
02339,2509,MA,HANOVER,25
02341,2509,MA,HANSON,25
02343,2508,MA,HOLBROOK,25
02344,2509,MA,MIDDLEBORO,25
02345,2509,MA,MANOMET,25
02346,2504,MA,MIDDLEBORO,25
02346,2509,MA,MIDDLEBORO,25
02347,2504,MA,LAKEVILLE,25
02348,2504,MA,LAKEVILLE,25
02349,2504,MA,MIDDLEBORO,25
02350,2509,MA,MONPONSETT,25
02351,2508,MA,ABINGTON,25
02355,2509,MA,NORTH CARVER,25
02356,2504,MA,NORTH EASTON,25
02356,2508,MA,NORTH EASTON,25
02357,2508,MA,NORTH EASTON,25
02358,2509,MA,NORTH PEMBROKE,25
02359,2509,MA,PEMBROKE,25
02360,2509,MA,PLYMOUTH,25
02361,2509,MA,PLYMOUTH,25
02362,2509,MA,PLYMOUTH,25
02364,2509,MA,KINGSTON,25
02366,2509,MA,SOUTH CARVER,25
02367,2509,MA,PLYMPTON,25
02368,2507,MA,RANDOLPH,25
02368,2508,MA,RANDOLPH,25
02370,2508,MA,ROCKLAND,25
02370,2509,MA,ROCKLAND,25
02375,2508,MA,SOUTH EASTON,25
02379,2508,MA,WEST BRIDGEWATER,25
02381,2509,MA,WHITE HORSE BEACH,25
02382,2508,MA,WHITMAN,25
02382,2509,MA,WHITMAN,25
02420,2505,MA,LEXINGTON,25
02421,2505,MA,LEXINGTON,25
02445,2504,MA,BROOKLINE,25
02446,2504,MA,BROOKLINE,25
02446,2507,MA,BROOKLINE,25
02447,2504,MA,BROOKLINE VILLAGE,25
02451,2505,MA,WALTHAM,25
02452,2505,MA,WALTHAM,25
02453,2504,MA,WALTHAM,25
02453,2505,MA,WALTHAM,25
02454,2505,MA,WALTHAM,25
02455,2505,MA,NORTH WALTHAM,25
02458,2504,MA,NEWTON,25
02458,2505,MA,NEWTON,25
02459,2504,MA,NEWTON CENTER,25
02460,2504,MA,NEWTONVILLE,25
02461,2504,MA,NEWTON HIGHLANDS,25
02462,2504,MA,NEWTON LOWER FALLS,25
02464,2504,MA,NEWTON UPPER FALLS,25
02465,2504,MA,WEST NEWTON,25
02466,2504,MA,AUBURNDALE,25
02466,2505,MA,AUBURNDALE,25
02467,2504,MA,CHESTNUT HILL,25
02467,2507,MA,CHESTNUT HILL,25
02467,2508,MA,CHESTNUT HILL,25
02468,2504,MA,WABAN,25
02471,2505,MA,WATERTOWN,25
02472,2504,MA,WATERTOWN,25
02472,2505,MA,WATERTOWN,25
02474,2505,MA,ARLINGTON,25
02476,2505,MA,ARLINGTON,25
02477,2505,MA,WATERTOWN,25
02478,2505,MA,BELMONT,25
02481,2504,MA,WELLESLEY HILLS,25
02481,2505,MA,WELLESLEY HILLS,25
02482,2504,MA,WELLESLEY,25
02482,2505,MA,WELLESLEY,25
02492,2504,MA,NEEDHAM,25
02492,2508,MA,NEEDHAM,25
02493,2505,MA,WESTON,25
02494,2504,MA,NEEDHAM HEIGHTS,25
02532,2509,MA,BUZZARDS BAY,25
02534,2509,MA,CATAUMET,25
02535,2509,MA,CHILMARK,25
02536,2509,MA,EAST FALMOUTH,25
02537,2509,MA,EAST SANDWICH,25
02538,2509,MA,EAST WAREHAM,25
02539,2509,MA,EDGARTOWN,25
02540,2509,MA,FALMOUTH,25
02541,2509,MA,FALMOUTH,25
02542,2509,MA,BUZZARDS BAY,25
02543,2509,MA,WOODS HOLE,25
02552,2509,MA,MENEMSHA,25
02553,2509,MA,MONUMENT BEACH,25
02554,2509,MA,NANTUCKET,25
02556,2509,MA,NORTH FALMOUTH,25
02557,2509,MA,OAK BLUFFS,25
02558,2509,MA,ONSET,25
02559,2509,MA,POCASSET,25
02561,2509,MA,SAGAMORE,25
02562,2509,MA,SAGAMORE BEACH,25
02563,2509,MA,SANDWICH,25
02564,2509,MA,SIASCONSET,25
02568,2509,MA,VINEYARD HAVEN,25
02571,2509,MA,WAREHAM,25
02574,2509,MA,WEST FALMOUTH,25
02575,2509,MA,WEST TISBURY,25
02576,2509,MA,WEST WAREHAM,25
02584,2509,MA,NANTUCKET,25
02601,2509,MA,HYANNIS,25
02630,2509,MA,BARNSTABLE,25
02631,2509,MA,BREWSTER,25
02632,2509,MA,CENTERVILLE,25
02633,2509,MA,CHATHAM,25
02634,2509,MA,CENTERVILLE,25
02635,2509,MA,COTUIT,25
02637,2509,MA,CUMMAQUID,25
02638,2509,MA,DENNIS,25
02639,2509,MA,DENNIS PORT,25
02641,2509,MA,EAST DENNIS,25
02642,2509,MA,EASTHAM,25
02643,2509,MA,EAST ORLEANS,25
02644,2509,MA,FORESTDALE,25
02645,2509,MA,HARWICH,25
02646,2509,MA,HARWICH PORT,25
02647,2509,MA,HYANNIS PORT,25
02648,2509,MA,MARSTONS MILLS,25
02649,2509,MA,MASHPEE,25
02650,2509,MA,NORTH CHATHAM,25
02651,2509,MA,NORTH EASTHAM,25
02652,2509,MA,NORTH TRURO,25
02653,2509,MA,ORLEANS,25
02655,2509,MA,OSTERVILLE,25
02657,2509,MA,PROVINCETOWN,25
02659,2509,MA,SOUTH CHATHAM,25
02660,2509,MA,SOUTH DENNIS,25
02661,2509,MA,SOUTH HARWICH,25
02662,2509,MA,SOUTH ORLEANS,25
02663,2509,MA,SOUTH WELLFLEET,25
02664,2509,MA,SOUTH YARMOUTH,25
02666,2509,MA,TRURO,25
02667,2509,MA,WELLFLEET,25
02668,2509,MA,WEST BARNSTABLE,25
02669,2509,MA,WEST CHATHAM,25
02670,2509,MA,WEST DENNIS,25
02671,2509,MA,WEST HARWICH,25
02672,2509,MA,WEST HYANNISPORT,25
02673,2509,MA,WEST YARMOUTH,25
02675,2509,MA,YARMOUTH PORT,25
02702,2504,MA,ASSONET,25
02703,2504,MA,ATTLEBORO,25
02712,2504,MA,CHARTLEY,25
02713,2509,MA,CUTTYHUNK,25
02715,2504,MA,DIGHTON,25
02717,2504,MA,EAST FREETOWN,25
02718,2504,MA,EAST TAUNTON,25
02719,2509,MA,FAIRHAVEN,25
02720,2504,MA,FALL RIVER,25
02721,2501,MA,FALL RIVER,25
02721,2504,MA,FALL RIVER,25
02722,2504,MA,FALL RIVER,25
02723,2504,MA,FALL RIVER,25
02724,2504,MA,FALL RIVER,25
02725,2504,MA,SOMERSET,25
02726,2504,MA,SOMERSET,25
02738,2509,MA,MARION,25
02739,2509,MA,MATTAPOISETT,25
02740,2509,MA,NEW BEDFORD,25
02741,2509,MA,NEW BEDFORD,25
02742,2509,MA,NEW BEDFORD,25
02743,2509,MA,ACUSHNET,25
02744,2509,MA,NEW BEDFORD,25
02745,2509,MA,NEW BEDFORD,25
02746,2509,MA,NEW BEDFORD,25
02747,2504,MA,NORTH DARTMOUTH,25
02747,2509,MA,NORTH DARTMOUTH,25
02748,2509,MA,SOUTH DARTMOUTH,25
02760,2504,MA,NORTH ATTLEBORO,25
02761,2504,MA,NORTH ATTLEBORO,25
02762,2501,MA,PLAINVILLE,25
02762,2504,MA,PLAINVILLE,25
02763,2504,MA,ATTLEBORO FALLS,25
02764,2504,MA,NORTH DIGHTON,25
02766,2504,MA,NORTON,25
02767,2504,MA,RAYNHAM,25
02767,2509,MA,RAYNHAM,25
02768,2504,MA,RAYNHAM CENTER,25
02769,2504,MA,REHOBOTH,25
02770,2504,MA,ROCHESTER,25
02770,2509,MA,ROCHESTER,25
02771,2504,MA,SEEKONK,25
02777,2504,MA,SWANSEA,25
02779,2504,MA,BERKLEY,25
02780,2504,MA,TAUNTON,25
02790,2501,MA,WESTPORT,25
02790,2504,MA,WESTPORT,25
02790,2509,MA,WESTPORT,25
02791,2509,MA,WESTPORT POINT,25
02801,4401,RI,ADAMSVILLE,44
02802,4401,RI,ALBION,44
02804,4402,RI,ASHAWAY,44
02806,4401,RI,BARRINGTON,44
02807,4402,RI,BLOCK ISLAND,44
02808,4402,RI,BRADFORD,44
02809,4401,RI,BRISTOL,44
02812,4402,RI,CAROLINA,44
02813,4402,RI,CHARLESTOWN,44
02814,4401,RI,CHEPACHET,44
02814,4402,RI,CHEPACHET,44
02815,4402,RI,CLAYVILLE,44
02816,4402,RI,COVENTRY,44
02817,4402,RI,WEST GREENWICH,44
02818,4402,RI,EAST GREENWICH,44
02822,4402,RI,EXETER,44
02823,4402,RI,FISKEVILLE,44
02824,4401,RI,FORESTDALE,44
02825,4402,RI,FOSTER,44
02826,4402,RI,GLENDALE,44
02827,4402,RI,GREENE,44
02828,4401,RI,GREENVILLE,44
02828,4402,RI,GREENVILLE,44
02829,4402,RI,HARMONY,44
02830,4401,RI,HARRISVILLE,44
02830,4402,RI,HARRISVILLE,44
02831,4402,RI,HOPE,44
02832,4402,RI,HOPE VALLEY,44
02833,4402,RI,HOPKINTON,44
02835,4401,RI,JAMESTOWN,44
02836,4402,RI,KENYON,44
02837,4401,RI,LITTLE COMPTON,44
02838,4401,RI,MANVILLE,44
02839,4402,RI,MAPLEVILLE,44
02840,4401,RI,NEWPORT,44
02841,4401,RI,NEWPORT,44
02842,4401,RI,MIDDLETOWN,44
02852,4402,RI,NORTH KINGSTOWN,44
02857,4402,RI,NORTH SCITUATE,44
02858,4402,RI,OAKLAND,44
02859,4402,RI,PASCOAG,44
02860,4401,RI,PAWTUCKET,44
02861,4401,RI,PAWTUCKET,44
02862,4401,RI,PAWTUCKET,44
02863,4401,RI,CENTRAL FALLS,44
02864,4401,RI,CUMBERLAND,44
02865,4401,RI,LINCOLN,44
02871,4401,RI,PORTSMOUTH,44
02872,4401,RI,PRUDENCE ISLAND,44
02873,4402,RI,ROCKVILLE,44
02874,4402,RI,SAUNDERSTOWN,44
02875,4402,RI,SHANNOCK,44
02876,4401,RI,SLATERSVILLE,44
02877,4402,RI,SLOCUM,44
02878,4401,RI,TIVERTON,44
02879,4402,RI,WAKEFIELD,44
02880,4402,RI,WAKEFIELD,44
02881,4402,RI,KINGSTON,44
02882,4402,RI,NARRAGANSETT,44
02883,4402,RI,PEACE DALE,44
02885,4401,RI,WARREN,44
02886,4402,RI,WARWICK,44
02887,4402,RI,WARWICK,44
02888,4402,RI,WARWICK,44
02889,4402,RI,WARWICK,44
02891,4402,RI,WESTERLY,44
02892,4402,RI,WEST KINGSTON,44
02893,4402,RI,WEST WARWICK,44
02894,4402,RI,WOOD RIVER JUNCTION,44
02895,4401,RI,WOONSOCKET,44
02896,4401,RI,NORTH SMITHFIELD,44
02898,4402,RI,WYOMING,44
02901,4402,RI,PROVIDENCE,44
02902,4402,RI,PROVIDENCE,44
02903,4401,RI,PROVIDENCE,44
02903,4402,RI,PROVIDENCE,44
02904,4401,RI,PROVIDENCE,44
02904,4402,RI,PROVIDENCE,44
02905,4401,RI,PROVIDENCE,44
02905,4402,RI,PROVIDENCE,44
02906,4401,RI,PROVIDENCE,44
02907,4401,RI,PROVIDENCE,44
02907,4402,RI,PROVIDENCE,44
02908,4401,RI,PROVIDENCE,44
02908,4402,RI,PROVIDENCE,44
02909,4401,RI,PROVIDENCE,44
02909,4402,RI,PROVIDENCE,44
02910,4401,RI,CRANSTON,44
02910,4402,RI,CRANSTON,44
02911,4401,RI,NORTH PROVIDENCE,44
02911,4402,RI,NORTH PROVIDENCE,44
02912,4401,RI,PROVIDENCE,44
02914,4401,RI,EAST PROVIDENCE,44
02915,4401,RI,RIVERSIDE,44
02916,4401,RI,RUMFORD,44
02917,4401,RI,SMITHFIELD,44
02918,4402,RI,PROVIDENCE,44
02919,4402,RI,JOHNSTON,44
02920,4402,RI,CRANSTON,44
02921,4402,RI,CRANSTON,44
02940,4401,RI,PROVIDENCE,44
03031,3301,NH,AMHERST,33
03031,3302,NH,AMHERST,33
03032,3301,NH,AUBURN,33
03033,3302,NH,BROOKLINE,33
03034,3301,NH,CANDIA,33
03034,3302,NH,CANDIA,33
03036,3301,NH,CHESTER,33
03037,3302,NH,DEERFIELD,33
03038,3301,NH,DERRY,33
03041,3301,NH,EAST DERRY,33
03042,3301,NH,EPPING,33
03043,3302,NH,FRANCESTOWN,33
03044,3301,NH,FREMONT,33
03045,3301,NH,GOFFSTOWN,33
03045,3302,NH,GOFFSTOWN,33
03046,3302,NH,DUNBARTON,33
03047,3302,NH,GREENFIELD,33
03048,3302,NH,GREENVILLE,33
03049,3302,NH,HOLLIS,33
03051,3302,NH,HUDSON,33
03052,3302,NH,LITCHFIELD,33
03053,3301,NH,LONDONDERRY,33
03054,3301,NH,MERRIMACK,33
03054,3302,NH,MERRIMACK,33
03055,3302,NH,MILFORD,33
03057,3302,NH,MONT VERNON,33
03060,3302,NH,NASHUA,33
03061,3302,NH,NASHUA,33
03062,3302,NH,NASHUA,33
03063,3302,NH,NASHUA,33
03064,3302,NH,NASHUA,33
03070,3302,NH,NEW BOSTON,33
03071,3302,NH,NEW IPSWICH,33
03073,3302,NH,NORTH SALEM,33
03076,3302,NH,PELHAM,33
03077,3301,NH,RAYMOND,33
03079,3302,NH,SALEM,33
03082,3302,NH,LYNDEBOROUGH,33
03084,3302,NH,TEMPLE,33
03086,3302,NH,WILTON,33
03087,3301,NH,WINDHAM,33
03087,3302,NH,WINDHAM,33
03101,3301,NH,MANCHESTER,33
03102,3301,NH,MANCHESTER,33
03103,3301,NH,MANCHESTER,33
03104,3301,NH,MANCHESTER,33
03105,3301,NH,MANCHESTER,33
03106,3301,NH,HOOKSETT,33
03108,3301,NH,MANCHESTER,33
03109,3301,NH,MANCHESTER,33
03110,3301,NH,BEDFORD,33
03111,3301,NH,MANCHESTER,33
03215,3302,NH,WATERVILLE VALLEY,33
03216,3302,NH,ANDOVER,33
03217,3302,NH,ASHLAND,33
03218,3301,NH,BARNSTEAD,33
03220,3301,NH,BELMONT,33
03220,3302,NH,BELMONT,33
03221,3302,NH,BRADFORD,33
03222,3302,NH,BRISTOL,33
03223,3302,NH,CAMPTON,33
03224,3302,NH,CANTERBURY,33
03225,3301,NH,CENTER BARNSTEAD,33
03226,3301,NH,CENTER HARBOR,33
03226,3302,NH,CENTER HARBOR,33
03227,3302,NH,CENTER SANDWICH,33
03229,3302,NH,CONTOOCOOK,33
03230,3302,NH,DANBURY,33
03231,3302,NH,EAST ANDOVER,33
03233,3302,NH,ELKINS,33
03234,3302,NH,EPSOM,33
03235,3301,NH,FRANKLIN,33
03235,3302,NH,FRANKLIN,33
03237,3301,NH,GILMANTON,33
03238,3302,NH,GLENCLIFF,33
03240,3302,NH,GRAFTON,33
03241,3302,NH,HEBRON,33
03242,3302,NH,HENNIKER,33
03243,3302,NH,HILL,33
03244,3302,NH,HILLSBOROUGH,33
03245,3302,NH,HOLDERNESS,33
03246,3301,NH,LACONIA,33
03249,3301,NH,GILFORD,33
03251,3302,NH,LINCOLN,33
03252,3301,NH,LOCHMERE,33
03253,3301,NH,MEREDITH,33
03253,3302,NH,MEREDITH,33
03254,3301,NH,MOULTONBOROUGH,33
03255,3302,NH,NEWBURY,33
03256,3301,NH,NEW HAMPTON,33
03256,3302,NH,NEW HAMPTON,33
03257,3302,NH,NEW LONDON,33
03258,3302,NH,CHICHESTER,33
03259,3302,NH,NORTH SANDWICH,33
03260,3302,NH,NORTH SUTTON,33
03261,3301,NH,NORTHWOOD,33
03261,3302,NH,NORTHWOOD,33
03262,3302,NH,NORTH WOODSTOCK,33
03263,3302,NH,PITTSFIELD,33
03264,3302,NH,PLYMOUTH,33
03266,3302,NH,RUMNEY,33
03268,3302,NH,SALISBURY,33
03269,3301,NH,SANBORNTON,33
03272,3302,NH,SOUTH NEWBURY,33
03273,3302,NH,SOUTH SUTTON,33
03275,3302,NH,SUNCOOK,33
03276,3301,NH,TILTON,33
03276,3302,NH,TILTON,33
03278,3302,NH,WARNER,33
03279,3302,NH,WARREN,33
03280,3302,NH,WASHINGTON,33
03281,3302,NH,WEARE,33
03282,3302,NH,WENTWORTH,33
03284,3302,NH,SPRINGFIELD,33
03285,3302,NH,THORNTON,33
03287,3302,NH,WILMOT,33
03289,3301,NH,WINNISQUAM,33
03290,3301,NH,NOTTINGHAM,33
03291,3301,NH,WEST NOTTINGHAM,33
03299,3301,NH,TILTON,33
03301,3302,NH,CONCORD,33
03302,3302,NH,CONCORD,33
03303,3302,NH,CONCORD,33
03304,3302,NH,BOW,33
03305,3302,NH,CONCORD,33
03307,3302,NH,LOUDON,33
03431,3302,NH,KEENE,33
03435,3302,NH,KEENE,33
03440,3302,NH,ANTRIM,33
03441,3302,NH,ASHUELOT,33
03442,3302,NH,BENNINGTON,33
03443,3302,NH,CHESTERFIELD,33
03444,3302,NH,DUBLIN,33
03445,3302,NH,SULLIVAN,33
03446,3302,NH,SWANZEY,33
03447,3302,NH,FITZWILLIAM,33
03448,3302,NH,GILSUM,33
03449,3302,NH,HANCOCK,33
03450,3302,NH,HARRISVILLE,33
03451,3302,NH,HINSDALE,33
03452,3302,NH,JAFFREY,33
03455,3302,NH,MARLBOROUGH,33
03456,3302,NH,MARLOW,33
03457,3302,NH,NELSON,33
03458,3302,NH,PETERBOROUGH,33
03461,3302,NH,RINDGE,33
03462,3302,NH,SPOFFORD,33
03464,3302,NH,STODDARD,33
03465,3302,NH,TROY,33
03466,3302,NH,WEST CHESTERFIELD,33
03467,3302,NH,WESTMORELAND,33
03468,3302,NH,WEST PETERBOROUGH,33
03469,3302,NH,WEST SWANZEY,33
03470,3302,NH,WINCHESTER,33
03561,3302,NH,LITTLETON,33
03570,3302,NH,BERLIN,33
03574,3302,NH,BETHLEHEM,33
03575,3302,NH,BRETTON WOODS,33
03576,3302,NH,COLEBROOK,33
03579,2302,NH,ERROL,33
03579,3302,NH,ERROL,33
03580,3302,NH,FRANCONIA,33
03581,3302,NH,GORHAM,33
03582,3302,NH,GROVETON,33
03583,3302,NH,JEFFERSON,33
03584,3302,NH,LANCASTER,33
03585,3302,NH,LISBON,33
03586,3302,NH,SUGAR HILL,33
03588,3302,NH,MILAN,33
03589,3302,NH,MOUNT WASHINGTON,33
03590,3302,NH,NORTH STRATFORD,33
03592,3302,NH,PITTSBURG,33
03593,3302,NH,RANDOLPH,33
03595,3302,NH,TWIN MOUNTAIN,33
03597,3302,NH,WEST STEWARTSTOWN,33
03598,3302,NH,WHITEFIELD,33
03601,3302,NH,ACWORTH,33
03602,3302,NH,ALSTEAD,33
03603,3302,NH,CHARLESTOWN,33
03604,3302,NH,DREWSVILLE,33
03605,3302,NH,LEMPSTER,33
03607,3302,NH,SOUTH ACWORTH,33
03608,3302,NH,WALPOLE,33
03609,3302,NH,NORTH WALPOLE,33
03740,3302,NH,BATH,33
03741,3302,NH,CANAAN,33
03743,3302,NH,CLAREMONT,33
03745,3302,NH,CORNISH,33
03746,3302,NH,CORNISH FLAT,33
03748,3302,NH,ENFIELD,33
03749,3302,NH,ENFIELD CENTER,33
03750,3302,NH,ETNA,33
03751,3302,NH,GEORGES MILLS,33
03752,3302,NH,GOSHEN,33
03753,3302,NH,GRANTHAM,33
03754,3302,NH,GUILD,33
03755,3302,NH,HANOVER,33
03756,3302,NH,LEBANON,33
03765,3302,NH,HAVERHILL,33
03766,3302,NH,LEBANON,33
03768,3302,NH,LYME,33
03769,3302,NH,LYME CENTER,33
03770,3302,NH,MERIDEN,33
03771,3302,NH,MONROE,33
03773,3302,NH,NEWPORT,33
03774,3302,NH,NORTH HAVERHILL,33
03777,3302,NH,ORFORD,33
03779,3302,NH,PIERMONT,33
03780,3302,NH,PIKE,33
03781,3302,NH,PLAINFIELD,33
03782,3302,NH,SUNAPEE,33
03784,3302,NH,WEST LEBANON,33
03785,3302,NH,WOODSVILLE,33
03801,3301,NH,PORTSMOUTH,33
03802,3301,NH,PORTSMOUTH,33
03803,3301,NH,PORTSMOUTH,33
03804,3301,NH,PORTSMOUTH,33
03809,3301,NH,ALTON,33
03810,3301,NH,ALTON BAY,33
03811,3301,NH,ATKINSON,33
03811,3302,NH,ATKINSON,33
03812,3301,NH,BARTLETT,33
03813,3301,NH,CENTER CONWAY,33
03814,3301,NH,CENTER OSSIPEE,33
03815,3301,NH,CENTER STRAFFORD,33
03816,3301,NH,CENTER TUFTONBORO,33
03817,3301,NH,CHOCORUA,33
03818,3301,NH,CONWAY,33
03818,3302,NH,CONWAY,33
03819,3301,NH,DANVILLE,33
03820,3301,NH,DOVER,33
03821,3301,NH,DOVER,33
03822,3301,NH,DOVER,33
03823,3301,NH,MADBURY,33
03824,3301,NH,DURHAM,33
03825,3301,NH,BARRINGTON,33
03826,3301,NH,EAST HAMPSTEAD,33
03827,3301,NH,EAST KINGSTON,33
03830,3301,NH,EAST WAKEFIELD,33
03832,3301,NH,EATON CENTER,33
03833,3301,NH,EXETER,33
03835,3301,NH,FARMINGTON,33
03836,3301,NH,FREEDOM,33
03837,3301,NH,GILMANTON IRON WORKS,33
03838,3301,NH,GLEN,33
03839,3301,NH,ROCHESTER,33
03840,3301,NH,GREENLAND,33
03841,3301,NH,HAMPSTEAD,33
03841,3302,NH,HAMPSTEAD,33
03842,3301,NH,HAMPTON,33
03843,3301,NH,HAMPTON,33
03844,3301,NH,HAMPTON FALLS,33
03845,3301,NH,INTERVALE,33
03846,3301,NH,JACKSON,33
03846,3302,NH,JACKSON,33
03847,3301,NH,KEARSARGE,33
03848,3301,NH,KINGSTON,33
03849,3301,NH,MADISON,33
03850,3301,NH,MELVIN VILLAGE,33
03851,3301,NH,MILTON,33
03852,3301,NH,MILTON MILLS,33
03853,3301,NH,MIRROR LAKE,33
03854,3301,NH,NEW CASTLE,33
03855,3301,NH,NEW DURHAM,33
03856,3301,NH,NEWFIELDS,33
03857,3301,NH,NEWMARKET,33
03858,3301,NH,NEWTON,33
03859,3301,NH,NEWTON JUNCTION,33
03860,3301,NH,NORTH CONWAY,33
03861,3301,NH,LEE,33
03862,3301,NH,NORTH HAMPTON,33
03864,3301,NH,OSSIPEE,33
03865,3301,NH,PLAISTOW,33
03865,3302,NH,PLAISTOW,33
03866,3301,NH,ROCHESTER,33
03867,3301,NH,ROCHESTER,33
03868,3301,NH,ROCHESTER,33
03869,3301,NH,ROLLINSFORD,33
03870,3301,NH,RYE,33
03871,3301,NH,RYE BEACH,33
03872,3301,NH,SANBORNVILLE,33
03873,3301,NH,SANDOWN,33
03874,3301,NH,SEABROOK,33
03875,3301,NH,SILVER LAKE,33
03878,3301,NH,SOMERSWORTH,33
03882,3301,NH,EFFINGHAM,33
03883,3301,NH,SOUTH TAMWORTH,33
03883,3302,NH,SOUTH TAMWORTH,33
03884,3301,NH,STRAFFORD,33
03885,3301,NH,STRATHAM,33
03886,3301,NH,TAMWORTH,33
03886,3302,NH,TAMWORTH,33
03887,3301,NH,UNION,33
03890,3301,NH,WEST OSSIPEE,33
03894,3301,NH,WOLFEBORO,33
03896,3301,NH,WOLFEBORO FALLS,33
03897,3301,NH,WONALANCET,33
03897,3302,NH,WONALANCET,33
03901,2301,ME,BERWICK,23
03902,2301,ME,CAPE NEDDICK,23
03903,2301,ME,ELIOT,23
03904,2301,ME,KITTERY,23
03905,2301,ME,KITTERY POINT,23
03906,2301,ME,NORTH BERWICK,23
03907,2301,ME,OGUNQUIT,23
03908,2301,ME,SOUTH BERWICK,23
03909,2301,ME,YORK,23
03910,2301,ME,YORK BEACH,23
03911,2301,ME,YORK HARBOR,23
04001,2301,ME,ACTON,23
04002,2301,ME,ALFRED,23
04003,2301,ME,BAILEY ISLAND,23
04004,2301,ME,BAR MILLS,23
04005,2301,ME,BIDDEFORD,23
04006,2301,ME,BIDDEFORD POOL,23
04008,2301,ME,BOWDOINHAM,23
04009,2301,ME,BRIDGTON,23
04010,2302,ME,BROWNFIELD,23
04011,2301,ME,BRUNSWICK,23
04013,2301,ME,BUSTINS ISLAND,23
04014,2301,ME,CAPE PORPOISE,23
04015,2301,ME,CASCO,23
04016,2302,ME,CENTER LOVELL,23
04017,2301,ME,CHEBEAGUE ISLAND,23
04019,2301,ME,CLIFF ISLAND,23
04020,2301,ME,CORNISH,23
04021,2301,ME,CUMBERLAND CENTER,23
04022,2302,ME,DENMARK,23
04024,2301,ME,EAST BALDWIN,23
04027,2301,ME,LEBANON,23
04028,2301,ME,EAST PARSONSFIELD,23
04029,2301,ME,SEBAGO,23
04030,2301,ME,EAST WATERBORO,23
04032,2301,ME,FREEPORT,23
04033,2301,ME,FREEPORT,23
04034,2301,ME,FREEPORT,23
04037,2301,ME,FRYEBURG,23
04037,2302,ME,FRYEBURG,23
04038,2301,ME,GORHAM,23
04039,2301,ME,GRAY,23
04040,2301,ME,HARRISON,23
04040,2302,ME,HARRISON,23
04041,2302,ME,HIRAM,23
04042,2301,ME,HOLLIS CENTER,23
04043,2301,ME,KENNEBUNK,23
04046,2301,ME,KENNEBUNKPORT,23
04047,2301,ME,PARSONSFIELD,23
04048,2301,ME,LIMERICK,23
04049,2301,ME,LIMINGTON,23
04050,2301,ME,LONG ISLAND,23
04051,2302,ME,LOVELL,23
04054,2301,ME,MOODY,23
04055,2301,ME,NAPLES,23
04056,2301,ME,NEWFIELD,23
04057,2301,ME,NORTH BRIDGTON,23
04061,2301,ME,NORTH WATERBORO,23
04062,2301,ME,WINDHAM,23
04063,2301,ME,OCEAN PARK,23
04064,2301,ME,OLD ORCHARD BEACH,23
04066,2301,ME,ORRS ISLAND,23
04068,2302,ME,PORTER,23
04069,2301,ME,POWNAL,23
04070,2301,ME,SCARBOROUGH,23
04071,2301,ME,RAYMOND,23
04072,2301,ME,SACO,23
04073,2301,ME,SANFORD,23
04074,2301,ME,SCARBOROUGH,23
04076,2301,ME,SHAPLEIGH,23
04077,2301,ME,SOUTH CASCO,23
04078,2301,ME,SOUTH FREEPORT,23
04079,2301,ME,HARPSWELL,23
04082,2301,ME,SOUTH WINDHAM,23
04083,2301,ME,SPRINGVALE,23
04084,2301,ME,STANDISH,23
04085,2301,ME,STEEP FALLS,23
04086,2301,ME,TOPSHAM,23
04087,2301,ME,WATERBORO,23
04088,2301,ME,WATERFORD,23
04088,2302,ME,WATERFORD,23
04090,2301,ME,WELLS,23
04091,2301,ME,WEST BALDWIN,23
04092,2301,ME,WESTBROOK,23
04093,2301,ME,BUXTON,23
04094,2301,ME,WEST KENNEBUNK,23
04095,2301,ME,WEST NEWFIELD,23
04096,2301,ME,YARMOUTH,23
04097,2301,ME,NORTH YARMOUTH,23
04098,2301,ME,WESTBROOK,23
04101,2301,ME,PORTLAND,23
04102,2301,ME,PORTLAND,23
04103,2301,ME,PORTLAND,23
04104,2301,ME,PORTLAND,23
04105,2301,ME,FALMOUTH,23
04106,2301,ME,SOUTH PORTLAND,23
04107,2301,ME,CAPE ELIZABETH,23
04108,2301,ME,PEAKS ISLAND,23
04109,2301,ME,PORTLAND,23
04110,2301,ME,CUMBERLAND FORESIDE,23
04112,2301,ME,PORTLAND,23
04116,2301,ME,SOUTH PORTLAND,23
04122,2301,ME,PORTLAND,23
04123,2301,ME,PORTLAND,23
04124,2301,ME,PORTLAND,23
04210,2302,ME,AUBURN,23
04211,2302,ME,AUBURN,23
04212,2302,ME,AUBURN,23
04216,2302,ME,ANDOVER,23
04217,2302,ME,BETHEL,23
04219,2302,ME,BRYANT POND,23
04220,2302,ME,BUCKFIELD,23
04221,2302,ME,CANTON,23
04222,2301,ME,DURHAM,23
04222,2302,ME,DURHAM,23
04223,2302,ME,DANVILLE,23
04224,2302,ME,DIXFIELD,23
04225,2302,ME,DRYDEN,23
04226,2302,ME,EAST ANDOVER,23
04227,2302,ME,EAST DIXFIELD,23
04228,2302,ME,EAST LIVERMORE,23
04230,2302,ME,EAST POLAND,23
04231,2302,ME,STONEHAM,23
04234,2302,ME,EAST WILTON,23
04236,2302,ME,GREENE,23
04237,2302,ME,HANOVER,23
04238,2302,ME,HEBRON,23
04239,2302,ME,JAY,23
04240,2302,ME,LEWISTON,23
04241,2302,ME,LEWISTON,23
